prefix_1,prefix_2,prefix_3,stem,suffix_1,suffix_2,suffix_3,full_word
,በ,አላ,ገዳደል,አችሁ,ብኝ,ም,በአላገዳደልአችሁብኝም
,በ,አላ,ገዳደል,አችሁ,ብን,ም,በአላገዳደልአችሁብንም
,በ,አላ,ገዳደል,አችሁ,በት,ም,በአላገዳደልአችሁበትም
,በ,አላ,ገዳደል,አችሁ,ባት,ም,በአላገዳደልአችሁባትም
,በ,አላ,ገዳደል,አችሁ,ባቸው,ም,በአላገዳደልአችሁባቸውም
,የ,አላ,ገዳደል,ኧ,ብኝ,ም,የአላገዳደልኧብኝም
,የ,አላ,ገዳደል,ኧ,ን,ም,የአላገዳደልኧንም
,የ,አላ,ገዳደል,ኧ,ብህ,ም,የአላገዳደልኧብህም
,የ,አላ,ገዳደል,ኧ,ብሽ,ም,የአላገዳደልኧብሽም
,የ,አላ,ገዳደል,ኧ,በት,ም,የአላገዳደልኧበትም
,የ,አላ,ገዳደል,ኧ,ባት,ም,የአላገዳደልኧባትም
,የ,አላ,ገዳደል,ኧ,ባቸው,ም,የአላገዳደልኧባቸውም
,ስለ,አላ,ገዳደል,ኧ,ብኝ,ም,ስለአላገዳደልኧብኝም
,ስለ,አላ,ገዳደል,ኧ,ን,ም,ስለአላገዳደልኧንም
,ስለ,አላ,ገዳደል,ኧ,ብህ,ም,ስለአላገዳደልኧብህም
,ስለ,አላ,ገዳደል,ኧ,ብሽ,ም,ስለአላገዳደልኧብሽም
,ስለ,አላ,ገዳደል,ኧ,በት,ም,ስለአላገዳደልኧበትም
,ስለ,አላ,ገዳደል,ኧ,ባት,ም,ስለአላገዳደልኧባትም
,ስለ,አላ,ገዳደል,ኧ,ባቸው,ም,ስለአላገዳደልኧባቸውም
,ከ,አላ,ገዳደል,ኧ,ብኝ,ም,ከአላገዳደልኧብኝም
,ከ,አላ,ገዳደል,ኧ,ን,ም,ከአላገዳደልኧንም
,ከ,አላ,ገዳደል,ኧ,ብህ,ም,ከአላገዳደልኧብህም
,ከ,አላ,ገዳደል,ኧ,ብሽ,ም,ከአላገዳደልኧብሽም
,ከ,አላ,ገዳደል,ኧ,በት,ም,ከአላገዳደልኧበትም
,ከ,አላ,ገዳደል,ኧ,ባት,ም,ከአላገዳደልኧባትም
,ከ,አላ,ገዳደል,ኧ,ባቸው,ም,ከአላገዳደልኧባቸውም
,በ,አላ,ገዳደል,ኧ,ብኝ,ም,በአላገዳደልኧብኝም
,በ,አላ,ገዳደል,ኧ,ን,ም,በአላገዳደልኧንም
,በ,አላ,ገዳደል,ኧ,ብህ,ም,በአላገዳደልኧብህም
,በ,አላ,ገዳደል,ኧ,ብሽ,ም,በአላገዳደልኧብሽም
,በ,አላ,ገዳደል,ኧ,በት,ም,በአላገዳደልኧበትም
,በ,አላ,ገዳደል,ኧ,ባት,ም,በአላገዳደልኧባትም
,በ,አላ,ገዳደል,ኧ,ባቸው,ም,በአላገዳደልኧባቸውም
,የ,አላ,ገዳደል,ኧች,ብኝ,ም,የአላገዳደልኧችብኝም
,የ,አላ,ገዳደል,ኧች,ብን,ም,የአላገዳደልኧችብንም
,የ,አላ,ገዳደል,ኧች,ብህ,ም,የአላገዳደልኧችብህም
,የ,አላ,ገዳደል,ኧች,ብሽ,ም,የአላገዳደልኧችብሽም
,የ,አላ,ገዳደል,ኧች,ባቸሁ,ም,የአላገዳደልኧችባቸሁም
,የ,አላ,ገዳደል,ኧች,በት,ም,የአላገዳደልኧችበትም
,የ,አላ,ገዳደል,ኧች,ባት,ም,የአላገዳደልኧችባትም
,የ,አላ,ገዳደል,ኧች,ባቸው,ም,የአላገዳደልኧችባቸውም
,ስለ,አላ,ገዳደል,ኧች,ብኝ,ም,ስለአላገዳደልኧችብኝም
,ስለ,አላ,ገዳደል,ኧች,ብን,ም,ስለአላገዳደልኧችብንም
,ስለ,አላ,ገዳደል,ኧች,ብህ,ም,ስለአላገዳደልኧችብህም
,ስለ,አላ,ገዳደል,ኧች,ብሽ,ም,ስለአላገዳደልኧችብሽም
,ስለ,አላ,ገዳደል,ኧች,ባቸሁ,ም,ስለአላገዳደልኧችባቸሁም
,ስለ,አላ,ገዳደል,ኧች,በት,ም,ስለአላገዳደልኧችበትም
,ስለ,አላ,ገዳደል,ኧች,ባት,ም,ስለአላገዳደልኧችባትም
,ስለ,አላ,ገዳደል,ኧች,ባቸው,ም,ስለአላገዳደልኧችባቸውም
,ከ,አላ,ገዳደል,ኧች,ብኝ,ም,ከአላገዳደልኧችብኝም
,ከ,አላ,ገዳደል,ኧች,ብን,ም,ከአላገዳደልኧችብንም
,ከ,አላ,ገዳደል,ኧች,ብህ,ም,ከአላገዳደልኧችብህም
,ከ,አላ,ገዳደል,ኧች,ብሽ,ም,ከአላገዳደልኧችብሽም
,ከ,አላ,ገዳደል,ኧች,ባቸሁ,ም,ከአላገዳደልኧችባቸሁም
,ከ,አላ,ገዳደል,ኧች,በት,ም,ከአላገዳደልኧችበትም
,ከ,አላ,ገዳደል,ኧች,ባት,ም,ከአላገዳደልኧችባትም
,ከ,አላ,ገዳደል,ኧች,ባቸው,ም,ከአላገዳደልኧችባቸውም
,በ,አላ,ገዳደል,ኧች,ብኝ,ም,በአላገዳደልኧችብኝም
,በ,አላ,ገዳደል,ኧች,ብን,ም,በአላገዳደልኧችብንም
,በ,አላ,ገዳደል,ኧች,ብህ,ም,በአላገዳደልኧችብህም
,በ,አላ,ገዳደል,ኧች,ብሽ,ም,በአላገዳደልኧችብሽም
,በ,አላ,ገዳደል,ኧች,ባቸሁ,ም,በአላገዳደልኧችባቸሁም
,በ,አላ,ገዳደል,ኧች,በት,ም,በአላገዳደልኧችበትም
,በ,አላ,ገዳደል,ኧች,ባት,ም,በአላገዳደልኧችባትም
,በ,አላ,ገዳደል,ኧች,ባቸው,ም,በአላገዳደልኧችባቸውም
,የ,አላ,ገዳደል,ኡ,ብኝ,ም,የአላገዳደልኡብኝም
,የ,አላ,ገዳደል,ኡ,ብን,ም,የአላገዳደልኡብንም
,የ,አላ,ገዳደል,ኡ,ብህ,ም,የአላገዳደልኡብህም
,የ,አላ,ገዳደል,ኡ,ብሽ,ም,የአላገዳደልኡብሽም
,የ,አላ,ገዳደል,ኡ,ባቸሁ,ም,የአላገዳደልኡባቸሁም
,የ,አላ,ገዳደል,ኡ,በት,ም,የአላገዳደልኡበትም
,የ,አላ,ገዳደል,ኡ,ባት,ም,የአላገዳደልኡባትም
,የ,አላ,ገዳደል,ኡ,ባቸው,ም,የአላገዳደልኡባቸውም
,ስለ,አላ,ገዳደል,ኡ,ብኝ,ም,ስለአላገዳደልኡብኝም
,ስለ,አላ,ገዳደል,ኡ,ብን,ም,ስለአላገዳደልኡብንም
,ስለ,አላ,ገዳደል,ኡ,ብህ,ም,ስለአላገዳደልኡብህም
,ስለ,አላ,ገዳደል,ኡ,ብሽ,ም,ስለአላገዳደልኡብሽም
,ስለ,አላ,ገዳደል,ኡ,ባቸሁ,ም,ስለአላገዳደልኡባቸሁም
,ስለ,አላ,ገዳደል,ኡ,በት,ም,ስለአላገዳደልኡበትም
,ስለ,አላ,ገዳደል,ኡ,ባት,ም,ስለአላገዳደልኡባትም
,ስለ,አላ,ገዳደል,ኡ,ባቸው,ም,ስለአላገዳደልኡባቸውም
,ከ,አላ,ገዳደል,ኡ,ብኝ,ም,ከአላገዳደልኡብኝም
,ከ,አላ,ገዳደል,ኡ,ብን,ም,ከአላገዳደልኡብንም
,ከ,አላ,ገዳደል,ኡ,ብህ,ም,ከአላገዳደልኡብህም
,ከ,አላ,ገዳደል,ኡ,ብሽ,ም,ከአላገዳደልኡብሽም
,ከ,አላ,ገዳደል,ኡ,ባቸሁ,ም,ከአላገዳደልኡባቸሁም
,ከ,አላ,ገዳደል,ኡ,በት,ም,ከአላገዳደልኡበትም
,ከ,አላ,ገዳደል,ኡ,ባት,ም,ከአላገዳደልኡባትም
,ከ,አላ,ገዳደል,ኡ,ባቸው,ም,ከአላገዳደልኡባቸውም
,በ,አላ,ገዳደል,ኡ,ብኝ,ም,በአላገዳደልኡብኝም
,በ,አላ,ገዳደል,ኡ,ብን,ም,በአላገዳደልኡብንም
,በ,አላ,ገዳደል,ኡ,ብህ,ም,በአላገዳደልኡብህም
,በ,አላ,ገዳደል,ኡ,ብሽ,ም,በአላገዳደልኡብሽም
,በ,አላ,ገዳደል,ኡ,ባቸሁ,ም,በአላገዳደልኡባቸሁም
,በ,አላ,ገዳደል,ኡ,በት,ም,በአላገዳደልኡበትም
,በ,አላ,ገዳደል,ኡ,ባት,ም,በአላገዳደልኡባትም
,በ,አላ,ገዳደል,ኡ,ባቸው,ም,በአላገዳደልኡባቸውም
,,,ገዳድዬ,ም,,,ገዳድዬም
,,,ገዳድዬ,ስ,,,ገዳድዬስ
,,,ገዳድል,ኧን,ም,,ገዳድልኧንም
,,,ገዳድል,ኧን,ስ,,ገዳድልኧንስ
,,,ገዳድል,ኧህ,ም,,ገዳድልኧህም
,,,ገዳድል,ኧህ,ስ,,ገዳድልኧህስ
,,,ገዳድል,ኧሽ,ም,,ገዳድልኧሽም
,,,ገዳድል,ኧሽ,ስ,,ገዳድልኧሽስ
,,,ገዳድል,አችሁ,ም,,ገዳድልአችሁም
,,,ገዳድል,አችሁ,ስ,,ገዳድልአችሁስ
,,,ገዳድል,ኦ,ም,,ገዳድልኦም
,,,ገዳድል,ኦ,ስ,,ገዳድልኦስ
,,,ገዳድል,አ,ም,,ገዳድልአም
,,,ገዳድል,አ,ስ,,ገዳድልአስ
,,,ገዳድል,ኧው,ም,,ገዳድልኧውም
,,,ገዳድል,ኧው,ስ,,ገዳድልኧውስ
,,,ገዳድዬ,ህ,ም,,ገዳድዬህም
,,,ገዳድዬ,ህ,ስ,,ገዳድዬህስ
,,,ገዳድዬ,ሽ,ም,,ገዳድዬሽም
,,,ገዳድዬ,ሽ,ስ,,ገዳድዬሽስ
,,,ገዳድዬ,አችሁ,ም,,ገዳድዬአችሁም
,,,ገዳድዬ,አችሁ,ስ,,ገዳድዬአችሁስ
,,,ገዳድዬ,ው,ም,,ገዳድዬውም
,,,ገዳድዬ,ው,ስ,,ገዳድዬውስ
,,,ገዳድዬ,አት,ም,,ገዳድዬአትም
,,,ገዳድዬ,አት,ስ,,ገዳድዬአትስ
,,,ገዳድዬ,አቸው,ም,,ገዳድዬአቸውም
,,,ገዳድዬ,አቸው,ስ,,ገዳድዬአቸውስ
,,,ገዳድል,ኧን,ህ,ም,ገዳድልኧንህም
,,,ገዳድል,ኧን,ህ,ስ,ገዳድልኧንህስ
,,,ገዳድል,ኧን,ሽ,ም,ገዳድልኧንሽም
,,,ገዳድል,ኧን,ሽ,ስ,ገዳድልኧንሽስ
,,,ገዳድል,ኧን,አችሁ,ም,ገዳድልኧንአችሁም
,,,ገዳድል,ኧን,አችሁ,ስ,ገዳድልኧንአችሁስ
,,,ገዳድል,ኧን,ኧው,ም,ገዳድልኧንኧውም
,,,ገዳድል,ኧን,ኧው,ስ,ገዳድልኧንኧውስ
,,,ገዳድል,ኧን,አት,ም,ገዳድልኧንአትም
,,,ገዳድል,ኧን,አት,ስ,ገዳድልኧንአትስ
,,,ገዳድል,ኧን,አቸው,ም,ገዳድልኧንአቸውም
,,,ገዳድል,ኧን,አቸው,ስ,ገዳድልኧንአቸውስ
,,,ገዳድል,ኧህ,ኧኝ,ም,ገዳድልኧህኧኝም
,,,ገዳድል,ኧህ,ኧኝ,ስ,ገዳድልኧህኧኝስ
,,,ገዳድል,ኧህ,ኧን,ም,ገዳድልኧህኧንም
,,,ገዳድል,ኧህ,ኧን,ስ,ገዳድልኧህኧንስ
,,,ገዳድል,ኧህ,ኧው,ም,ገዳድልኧህኧውም
,,,ገዳድል,ኧህ,ኧው,ስ,ገዳድልኧህኧውስ
,,,ገዳድል,ኧህ,አት,ም,ገዳድልኧህአትም
,,,ገዳድል,ኧህ,አት,ስ,ገዳድልኧህአትስ
,,,ገዳድል,ኧህ,አቸው,ም,ገዳድልኧህአቸውም
,,,ገዳድል,ኧህ,አቸው,ስ,ገዳድልኧህአቸውስ
,,,ገዳድል,ኧሽ,ኝ,ም,ገዳድልኧሽኝም
,,,ገዳድል,ኧሽ,ኝ,ስ,ገዳድልኧሽኝስ
,,,ገዳድል,ኧሽ,ን,ም,ገዳድልኧሽንም
,,,ገዳድል,ኧሽ,ን,ስ,ገዳድልኧሽንስ
,,,ገዳድል,ኧሽ,ው,ም,ገዳድልኧሽውም
,,,ገዳድል,ኧሽ,ው,ስ,ገዳድልኧሽውስ
,,,ገዳድል,ኧሽ,አት,ም,ገዳድልኧሽአትም
,,,ገዳድል,ኧሽ,አት,ስ,ገዳድልኧሽአትስ
,,,ገዳድል,ኧሽ,አቸው,ም,ገዳድልኧሽአቸውም
,,,ገዳድል,ኧሽ,አቸው,ስ,ገዳድልኧሽአቸውስ
,,,ገዳድል,አችሁ,ኝ,ም,ገዳድልአችሁኝም
,,,ገዳድል,አችሁ,ኝ,ስ,ገዳድልአችሁኝስ
,,,ገዳድል,አችሁ,ን,ም,ገዳድልአችሁንም
,,,ገዳድል,አችሁ,ን,ስ,ገዳድልአችሁንስ
,,,ገዳድል,አችሁ,ት,ም,ገዳድልአችሁትም
,,,ገዳድል,አችሁ,ት,ስ,ገዳድልአችሁትስ
,,,ገዳድል,አችሁ,አት,ም,ገዳድልአችሁአትም
,,,ገዳድል,አችሁ,አት,ስ,ገዳድልአችሁአትስ
,,,ገዳድል,አችሁ,አቸው,ም,ገዳድልአችሁአቸውም
,,,ገዳድል,አችሁ,አቸው,ስ,ገዳድልአችሁአቸውስ
,,,ገዳድል,ኦ,ኝ,ም,ገዳድልኦኝም
,,,ገዳድል,ኦ,ኝ,ስ,ገዳድልኦኝስ
,,,ገዳድል,ኦ,ን,ም,ገዳድልኦንም
,,,ገዳድል,ኦ,ን,ስ,ገዳድልኦንስ
,,,ገዳድል,ኦ,ህ,ም,ገዳድልኦህም
,,,ገዳድል,ኦ,ህ,ስ,ገዳድልኦህስ
,,,ገዳድል,ኦ,ሽ,ም,ገዳድልኦሽም
,,,ገዳድል,ኦ,ሽ,ስ,ገዳድልኦሽስ
,,,ገዳድል,ኦ,አችሁ,ም,ገዳድልኦአችሁም
,,,ገዳድል,ኦ,አችሁ,ስ,ገዳድልኦአችሁስ
,,,ገዳድል,ኦ,ት,ም,ገዳድልኦትም
,,,ገዳድል,ኦ,ት,ስ,ገዳድልኦትስ
,,,ገዳድል,ኦ,አት,ም,ገዳድልኦአትም
,,,ገዳድል,ኦ,አት,ስ,ገዳድልኦአትስ
,,,ገዳድል,ኦ,አቸው,ም,ገዳድልኦአቸውም
,,,ገዳድል,ኦ,አቸው,ስ,ገዳድልኦአቸውስ
,,,ገዳድል,አ,ኝ,ም,ገዳድልአኝም
,,,ገዳድል,አ,ኝ,ስ,ገዳድልአኝስ
,,,ገዳድል,አ,ን,ም,ገዳድልአንም
,,,ገዳድል,አ,ን,ስ,ገዳድልአንስ
,,,ገዳድል,አ,ህ,ም,ገዳድልአህም
,,,ገዳድል,አ,ህ,ስ,ገዳድልአህስ
,,,ገዳድል,አ,ሽ,ም,ገዳድልአሽም
,,,ገዳድል,አ,ሽ,ስ,ገዳድልአሽስ
,,,ገዳድል,አ,አችሁ,ም,ገዳድልአአችሁም
,,,ገዳድል,አ,አችሁ,ስ,ገዳድልአአችሁስ
,,,ገዳድል,አ,ው,ም,ገዳድልአውም
,,,ገዳድል,አ,ው,ስ,ገዳድልአውስ
,,,ገዳድል,አ,አት,ም,ገዳድልአአትም
,,,ገዳድል,አ,አት,ስ,ገዳድልአአትስ
,,,ገዳድል,አ,አቸው,ም,ገዳድልአአቸውም
,,,ገዳድል,አ,አቸው,ስ,ገዳድልአአቸውስ
,,,ገዳድል,ኧው,ኝ,ም,ገዳድልኧውኝም
,,,ገዳድል,ኧው,ኝ,ስ,ገዳድልኧውኝስ
,,,ገዳድል,ኧው,ን,ም,ገዳድልኧውንም
,,,ገዳድል,ኧው,ን,ስ,ገዳድልኧውንስ
,,,ገዳድል,ኧው,ህ,ም,ገዳድልኧውህም
,,,ገዳድል,ኧው,ህ,ስ,ገዳድልኧውህስ
,,,ገዳድል,ኧው,ሽ,ም,ገዳድልኧውሽም
,,,ገዳድል,ኧው,ሽ,ስ,ገዳድልኧውሽስ
,,,ገዳድል,ኧው,አችሁ,ም,ገዳድልኧውአችሁም
,,,ገዳድል,ኧው,አችሁ,ስ,ገዳድልኧውአችሁስ
,,,ገዳድል,ኧው,ት,ም,ገዳድልኧውትም
,,,ገዳድል,ኧው,ት,ስ,ገዳድልኧውትስ
,,,ገዳድል,ኧው,አት,ም,ገዳድልኧውአትም
,,,ገዳድል,ኧው,አት,ስ,ገዳድልኧውአትስ
,,,ገዳድል,ኧው,አቸው,ም,ገዳድልኧውአቸውም
,,,ገዳድል,ኧው,አቸው,ስ,ገዳድልኧውአቸውስ
,,,ገዳድዬ,ብህ,ም,,ገዳድዬብህም
,,,ገዳድዬ,ብህ,ስ,,ገዳድዬብህስ
,,,ገዳድዬ,ብሽ,ም,,ገዳድዬብሽም
,,,ገዳድዬ,ብሽ,ስ,,ገዳድዬብሽስ
,,,ገዳድዬ,ባችሁ,ም,,ገዳድዬባችሁም
,,,ገዳድዬ,ባችሁ,ስ,,ገዳድዬባችሁስ
,,,ገዳድዬ,በት,ም,,ገዳድዬበትም
,,,ገዳድዬ,በት,ስ,,ገዳድዬበትስ
,,,ገዳድዬ,ባት,ም,,ገዳድዬባትም
,,,ገዳድዬ,ባት,ስ,,ገዳድዬባትስ
,,,ገዳድዬ,ባቸው,ም,,ገዳድዬባቸውም
,,,ገዳድዬ,ባቸው,ስ,,ገዳድዬባቸውስ
,,,ገዳድል,ኧን,ብህ,ም,ገዳድልኧንብህም
,,,ገዳድል,ኧን,ብህ,ስ,ገዳድልኧንብህስ
,,,ገዳድል,ኧን,ብሽ,ም,ገዳድልኧንብሽም
,,,ገዳድል,ኧን,ብሽ,ስ,ገዳድልኧንብሽስ
,,,ገዳድል,ኧን,ባችሁ,ም,ገዳድልኧንባችሁም
,,,ገዳድል,ኧን,ባችሁ,ስ,ገዳድልኧንባችሁስ
,,,ገዳድል,ኧን,በት,ም,ገዳድልኧንበትም
,,,ገዳድል,ኧን,በት,ስ,ገዳድልኧንበትስ
,,,ገዳድል,ኧን,ባት,ም,ገዳድልኧንባትም
,,,ገዳድል,ኧን,ባት,ስ,ገዳድልኧንባትስ
,,,ገዳድል,ኧን,ባቸው,ም,ገዳድልኧንባቸውም
,,,ገዳድል,ኧን,ባቸው,ስ,ገዳድልኧንባቸውስ
,,,ገዳድል,ኧህ,ብኝ,ም,ገዳድልኧህብኝም
,,,ገዳድል,ኧህ,ብኝ,ስ,ገዳድልኧህብኝስ
,,,ገዳድል,ኧህ,ብን,ም,ገዳድልኧህብንም
,,,ገዳድል,ኧህ,ብን,ስ,ገዳድልኧህብንስ
,,,ገዳድል,ኧህ,በት,ም,ገዳድልኧህበትም
,,,ገዳድል,ኧህ,በት,ስ,ገዳድልኧህበትስ
,,,ገዳድል,ኧህ,ባት,ም,ገዳድልኧህባትም
,,,ገዳድል,ኧህ,ባት,ስ,ገዳድልኧህባትስ
,,,ገዳድል,ኧህ,ባቸው,ም,ገዳድልኧህባቸውም
,,,ገዳድል,ኧህ,ባቸው,ስ,ገዳድልኧህባቸውስ
,,,ገዳድል,ኧሽ,ብኝ,ም,ገዳድልኧሽብኝም
,,,ገዳድል,ኧሽ,ብኝ,ስ,ገዳድልኧሽብኝስ
,,,ገዳድል,ኧሽ,ብን,ም,ገዳድልኧሽብንም
,,,ገዳድል,ኧሽ,ብን,ስ,ገዳድልኧሽብንስ
,,,ገዳድል,ኧሽ,በት,ም,ገዳድልኧሽበትም
,,,ገዳድል,ኧሽ,በት,ስ,ገዳድልኧሽበትስ
,,,ገዳድል,ኧሽ,ባት,ም,ገዳድልኧሽባትም
,,,ገዳድል,ኧሽ,ባት,ስ,ገዳድልኧሽባትስ
,,,ገዳድል,ኧሽ,ባቸው,ም,ገዳድልኧሽባቸውም
,,,ገዳድል,ኧሽ,ባቸው,ስ,ገዳድልኧሽባቸውስ
,,,ገዳድል,አችሁ,ብኝ,ም,ገዳድልአችሁብኝም
,,,ገዳድል,አችሁ,ብኝ,ስ,ገዳድልአችሁብኝስ
,,,ገዳድል,አችሁ,ብን,ም,ገዳድልአችሁብንም
,,,ገዳድል,አችሁ,ብን,ስ,ገዳድልአችሁብንስ
,,,ገዳድል,አችሁ,በት,ም,ገዳድልአችሁበትም
,,,ገዳድል,አችሁ,በት,ስ,ገዳድልአችሁበትስ
,,,ገዳድል,አችሁ,ባት,ም,ገዳድልአችሁባትም
,,,ገዳድል,አችሁ,ባት,ስ,ገዳድልአችሁባትስ
,,,ገዳድል,አችሁ,ባቸው,ም,ገዳድልአችሁባቸውም
,,,ገዳድል,አችሁ,ባቸው,ስ,ገዳድልአችሁባቸውስ
,,,ገዳድል,ኦ,ብኝ,ም,ገዳድልኦብኝም
,,,ገዳድል,ኦ,ብኝ,ስ,ገዳድልኦብኝስ
,,,ገዳድል,ኦ,ብን,ም,ገዳድልኦብንም
,,,ገዳድል,ኦ,ብን,ስ,ገዳድልኦብንስ
,,,ገዳድል,ኦ,ብህ,ም,ገዳድልኦብህም
,,,ገዳድል,ኦ,ብህ,ስ,ገዳድልኦብህስ
,,,ገዳድል,ኦ,ብሽ,ም,ገዳድልኦብሽም
,,,ገዳድል,ኦ,ብሽ,ስ,ገዳድልኦብሽስ
,,,ገዳድል,ኦ,ባችሁ,ም,ገዳድልኦባችሁም
,,,ገዳድል,ኦ,ባችሁ,ስ,ገዳድልኦባችሁስ
,,,ገዳድል,ኦ,በት,ም,ገዳድልኦበትም
,,,ገዳድል,ኦ,በት,ስ,ገዳድልኦበትስ
,,,ገዳድል,ኦ,ባት,ም,ገዳድልኦባትም
,,,ገዳድል,ኦ,ባት,ስ,ገዳድልኦባትስ
,,,ገዳድል,ኦ,ባቸው,ም,ገዳድልኦባቸውም
,,,ገዳድል,ኦ,ባቸው,ስ,ገዳድልኦባቸውስ
,,,ገዳድል,አ,ብኝ,ም,ገዳድልአብኝም
,,,ገዳድል,አ,ብኝ,ስ,ገዳድልአብኝስ
,,,ገዳድል,አ,ብን,ም,ገዳድልአብንም
,,,ገዳድል,አ,ብን,ስ,ገዳድልአብንስ
,,,ገዳድል,አ,ብህ,ም,ገዳድልአብህም
,,,ገዳድል,አ,ብህ,ስ,ገዳድልአብህስ
,,,ገዳድል,አ,ብሽ,ም,ገዳድልአብሽም
,,,ገዳድል,አ,ብሽ,ስ,ገዳድልአብሽስ
,,,ገዳድል,አ,ባችሁ,ም,ገዳድልአባችሁም
,,,ገዳድል,አ,ባችሁ,ስ,ገዳድልአባችሁስ
,,,ገዳድል,አ,በት,ም,ገዳድልአበትም
,,,ገዳድል,አ,በት,ስ,ገዳድልአበትስ
,,,ገዳድል,አ,ባት,ም,ገዳድልአባትም
,,,ገዳድል,አ,ባት,ስ,ገዳድልአባትስ
,,,ገዳድል,አ,ባቸው,ም,ገዳድልአባቸውም
,,,ገዳድል,አ,ባቸው,ስ,ገዳድልአባቸውስ
,,,ገዳድል,ኧው,ብኝ,ም,ገዳድልኧውብኝም
,,,ገዳድል,ኧው,ብኝ,ስ,ገዳድልኧውብኝስ
,,,ገዳድል,ኧው,ብን,ም,ገዳድልኧውብንም
,,,ገዳድል,ኧው,ብን,ስ,ገዳድልኧውብንስ
,,,ገዳድል,ኧው,ብህ,ም,ገዳድልኧውብህም
,,,ገዳድል,ኧው,ብህ,ስ,ገዳድልኧውብህስ
,,,ገዳድል,ኧው,ብሽ,ም,ገዳድልኧውብሽም
,,,ገዳድል,ኧው,ብሽ,ስ,ገዳድልኧውብሽስ
,,,ገዳድል,ኧው,ባችሁ,ም,ገዳድልኧውባችሁም
,,,ገዳድል,ኧው,ባችሁ,ስ,ገዳድልኧውባችሁስ
,,,ገዳድል,ኧው,በት,ም,ገዳድልኧውበትም
